Institution Name,City,State,Website,Domain,Clearbit Logo URL
"Avenue Academy, A Cosmetology Institute (AAACI)",Albuquerque,New Mexico (NM),https://www.theavenueacademy.com/,theavenueacademy.com,https://logo.clearbit.com/theavenueacademy.com
Salon Professional Academy of San Antonio (SPASA),San Antonio,Texas (TX),https://www.tspasanantonio.com/,tspasanantonio.com,https://logo.clearbit.com/tspasanantonio.com
Red Lake Nation College (RLNC),Red Lake,Minnesota (MN),https://www.rlnc.education/,rlnc.education,https://logo.clearbit.com/rlnc.education
Princess Institute of Beauty (PIB),Reedley,California (CA),https://www.piofb.com/,piofb.com,https://logo.clearbit.com/piofb.com
Vogue International Academy (VIA),Houston,Texas (TX),https://www.vogueinternationalacademy.com/,vogueinternationalacademy.com,https://logo.clearbit.com/vogueinternationalacademy.com
Independent Training & Apprenticeship Program (ITAP),Sacramento,California (CA),https://www.itap.edu/,itap.edu,https://logo.clearbit.com/itap.edu
Victory Career College (VCC),Carson,California (CA),https://victorycareercollege.edu/,victorycareercollege.edu,https://logo.clearbit.com/victorycareercollege.edu
Winonah's International School of Cosmetology (WISC),Hoover,Alabama (AL),https://www.winonah.net/,winonah.net,https://logo.clearbit.com/winonah.net
Yeshiva Gedola Tiferes Yerachmiel (YGTY),Lakewood,New Jersey (NJ),https://yeshivagedolatiferesyerachmiel.com/,yeshivagedolatiferesyerachmiel.com,https://logo.clearbit.com/yeshivagedolatiferesyerachmiel.com
Southeastern Esthetics Institute (SEI),Elgin,South Carolina (SC),https://www.seestheticsinstitute.com/,seestheticsinstitute.com,https://logo.clearbit.com/seestheticsinstitute.com
Installer Institute (II),Holly Hill,Florida (FL),https://installerinstitute.edu/,installerinstitute.edu,https://logo.clearbit.com/installerinstitute.edu
Caris College (CC),Jeffersonville,Indiana (IN),https://www.cariscollege.edu/,cariscollege.edu,https://logo.clearbit.com/cariscollege.edu
Contra Costa Medical Career College (CCMCC),Antioch,California (CA),https://www.ccmcc.edu/,ccmcc.edu,https://logo.clearbit.com/ccmcc.edu
Another Level Barbering and Cosmetology School (ALBCS),Petersburg,Virginia (VA),https://www.albcschool.edu/,albcschool.edu,https://logo.clearbit.com/albcschool.edu
The Salon Professional Academy-Georgetown (TSPA),Georgetown,Texas (TX),https://www.tspageorgetown.com/,tspageorgetown.com,https://logo.clearbit.com/tspageorgetown.com
Elite Academy of Hair Design (EAHD),Bridgeport,Ohio (OH),https://www.eliteacademyofhairdesign.com/,eliteacademyofhairdesign.com,https://logo.clearbit.com/eliteacademyofhairdesign.com
Americare Technical School (ATS),Park Ridge,Illinois (IL),https://www.americaretech.com/,americaretech.com,https://logo.clearbit.com/americaretech.com
Champion Christian College (CCC),Hot Springs,Arkansas (AR),https://champion.edu/,champion.edu,https://logo.clearbit.com/champion.edu
Chicago Professional Center (CPC),Prospect Heights,Illinois (IL),https://www.chicagoprofessionalcenter.com/,chicagoprofessionalcenter.com,https://logo.clearbit.com/chicagoprofessionalcenter.com
The Continents States University (TCSU),St. Louis,Missouri (MO),https://www.continents.us/,continents.us,https://logo.clearbit.com/continents.us
D&S School of Cosmetology (DSC),Waterford,Michigan (MI),https://dandsschoolofcosmetology.com/,dandsschoolofcosmetology.com,https://logo.clearbit.com/dandsschoolofcosmetology.com
DSDT (D),Detroit,Michigan (MI),https://dsdt.edu/,dsdt.edu,https://logo.clearbit.com/dsdt.edu
Elite Beauty College (EBC),Muskogee,Oklahoma (OK),https://ebcollege.net/student-handbook/student-handbook/,ebcollege.net,https://logo.clearbit.com/ebcollege.net
Reiss-Davis Graduate School (RGS),Los Angeles,California (CA),https://www.reissdavis.edu/,reissdavis.edu,https://logo.clearbit.com/reissdavis.edu
The University of Tennessee System Office (TUTSO),Knoxville,Tennessee (TN),https://www.tennessee.edu/,tennessee.edu,https://logo.clearbit.com/tennessee.edu
GoodFellas Barber College (GBC),Little Rock,Arkansas (AR),https://www.gfbc.edu/,gfbc.edu,https://logo.clearbit.com/gfbc.edu
Escondido Adult School (EAS),Escondido,California (CA),https://www.escondidoadultschool.org/,escondidoadultschool.org,https://logo.clearbit.com/escondidoadultschool.org
Poway Adult School (PAS),Poway,California (CA),https://www.powayadultschool.com/,powayadultschool.com,https://logo.clearbit.com/powayadultschool.com
Vista Adult School (VAS),Vista,California (CA),https://vistaadultschool.org/,vistaadultschool.org,https://logo.clearbit.com/vistaadultschool.org
The Salon Professional Academy-Delray Beach (TSPAB),Delray Beach,Florida (FL),https://www.tspadelraybeach.com/,tspadelraybeach.com,https://logo.clearbit.com/tspadelraybeach.com
No Grease Barber School (NGBS),Charlotte,North Carolina (NC),https://www.nogreasebarberschool.com/,nogreasebarberschool.com,https://logo.clearbit.com/nogreasebarberschool.com
American Massage & Bodywork Institute (AMBI),Vienna,Virginia (VA),https://www.ambi.edu/,ambi.edu,https://logo.clearbit.com/ambi.edu
KCK Beauty & Barber Academy (KBBA),Jacksonville,Florida (FL),https://www.kckbbacademy.org/,kckbbacademy.org,https://logo.clearbit.com/kckbbacademy.org
California College of Barbering and Cosmetology (CCBC),Stockton,California (CA),https://calcbc.com/,calcbc.com,https://logo.clearbit.com/calcbc.com
Texas Tech University Health Sciences Center-El Paso (TTUHSCP),El Paso,Texas (TX),https://elpaso.ttuhsc.edu/,elpaso.ttuhsc.edu,https://logo.clearbit.com/elpaso.ttuhsc.edu
Global Medical & Technical Training Institute (GMTTI),Miami,Florida (FL),https://www.gmtti.edu/,gmtti.edu,https://logo.clearbit.com/gmtti.edu
Indiana Institute of Technology-College of Professional Studies (IITPS),Fort Wayne,Indiana (IN),https://cps.indianatech.edu/,cps.indianatech.edu,https://logo.clearbit.com/cps.indianatech.edu
Institute of Lutheran Theology (ILT),Brookings,South Dakota (SD),https://ilt.edu/,ilt.edu,https://logo.clearbit.com/ilt.edu
Medical Career College of Northern California (MCCNC),Roseville,California (CA),https://medicalcareercollege.edu/,medicalcareercollege.edu,https://logo.clearbit.com/medicalcareercollege.edu
Premiere International College (PIC),Fort Myers,Florida (FL),https://picollege.edu/,picollege.edu,https://logo.clearbit.com/picollege.edu
San Diego Global Knowledge University (SDGKU),San Diego,California (CA),https://sdgku.edu/,sdgku.edu,https://logo.clearbit.com/sdgku.edu
Global Tech College (GTC),Toledo,Ohio (OH),https://www.globaltech.edu/,globaltech.edu,https://logo.clearbit.com/globaltech.edu
Crown Cutz Academy Bristol (CCAB),Bristol,Virginia (VA),https://www.bristolschoolofhairdesign.com/,bristolschoolofhairdesign.com,https://logo.clearbit.com/bristolschoolofhairdesign.com
MCI (M),McAllen,Texas (TX),https://www.mcallencareersinstitute.edu/,mcallencareersinstitute.edu,https://logo.clearbit.com/mcallencareersinstitute.edu
Central Pennsylvania Diesel Institute (CPDI),Liverpool,Pennsylvania (PA),https://www.cpdiesel.com/,cpdiesel.com,https://logo.clearbit.com/cpdiesel.com
Bellasa Professional Institute (BPI),Miami Springs,Florida (FL),https://www.bellasa.edu/,bellasa.edu,https://logo.clearbit.com/bellasa.edu
PMCA Pittsburgh Multicultural Cosmetology Academy (PPMCA),Pittsburgh,Pennsylvania (PA),https://pmcapgh.com/,pmcapgh.com,https://logo.clearbit.com/pmcapgh.com
Health and Technology Training Institute (HTTI),Philadelphia,Pennsylvania (PA),https://www.httiphila.org/,httiphila.org,https://logo.clearbit.com/httiphila.org
Yeshiva of Ocean (YO),Greenfield Park,New York (NY),https://yeshivaofocean.com/,yeshivaofocean.com,https://logo.clearbit.com/yeshivaofocean.com
Congregation Talmidei Mesivta Tiferes Shmiel Aleksander (CTMTSA),Brooklyn,New York (NY),https://yeshivaaleksander.org/,yeshivaaleksander.org,https://logo.clearbit.com/yeshivaaleksander.org
Young Americans College of the Performing Arts (YACTPA),Corona,California (CA),https://www.yacollege.edu/,yacollege.edu,https://logo.clearbit.com/yacollege.edu
Pro Beauty Academy (PBA),Edison,New Jersey (NJ),https://www.probeautyacademy.com/,probeautyacademy.com,https://logo.clearbit.com/probeautyacademy.com
South Eastern Beauty Academy (SEBA),Paintsville,Kentucky (KY),https://southeasternbeautyacademy.com/,southeasternbeautyacademy.com,https://logo.clearbit.com/southeasternbeautyacademy.com
Ohel Margulia Seminary (OMS),Monsey,New York (NY),https://ohelmarguliaseminary.com/,ohelmarguliaseminary.com,https://logo.clearbit.com/ohelmarguliaseminary.com
Montana Barber Institute (MBI),El Paso,Texas (TX),https://www.montanabarberinstitute.com/,montanabarberinstitute.com,https://logo.clearbit.com/montanabarberinstitute.com
Yeshivat Hechal Shemuel (YHS),Brooklyn,New York (NY),https://hechalshemuel.com/,hechalshemuel.com,https://logo.clearbit.com/hechalshemuel.com
Professional University Dr. Carlos J. Borrero Rios (PUDCJBR),Hato Rey,,https://upcjbr.university/,upcjbr.university,https://logo.clearbit.com/upcjbr.university
American Institute of Healthcare & Technology (AIHT),Stratford,Connecticut (CT),https://www.aiht.edu/,aiht.edu,https://logo.clearbit.com/aiht.edu
Premier Academy of Cosmetology (PAC),McAlester,Oklahoma (OK),https://premiercosmo.com/,premiercosmo.com,https://logo.clearbit.com/premiercosmo.com
Yeshiva Gedolah of Woodlake Village (YGWV),Lakewood,New Jersey (NJ),https://yeshivaohrzechariah.com/,yeshivaohrzechariah.com,https://logo.clearbit.com/yeshivaohrzechariah.com
Yeshiva Gedola Tiferes Yaakov Yitzchok (YGTYY),Lakewood,New Jersey (NJ),https://yeshivatyy.com/,yeshivatyy.com,https://logo.clearbit.com/yeshivatyy.com
Houston Barber School (HBS),Houston,Texas (TX),https://www.htxbarberschool.com/,htxbarberschool.com,https://logo.clearbit.com/htxbarberschool.com
Health-Tech Institute of Memphis (HIM),Memphis,Tennessee (TN),https://www.htim.edu/,htim.edu,https://logo.clearbit.com/htim.edu
MIXED Institute of Cosmetology & Barber (MICB),Sacramento,California (CA),https://mixed.institute/,mixed.institute,https://logo.clearbit.com/mixed.institute
Vski Cosmetology School (VCS),Charleston,South Carolina (SC),https://www.vskicosmetology.com/,vskicosmetology.com,https://logo.clearbit.com/vskicosmetology.com
New York Seminary (NYS),Brooklyn,New York (NY),https://thenyseminary.com/,thenyseminary.com,https://logo.clearbit.com/thenyseminary.com
Deluxe Barber College (DBC),San Antonio,Texas (TX),https://www.deluxebarbercollege.com/,deluxebarbercollege.com,https://logo.clearbit.com/deluxebarbercollege.com
Falcon Institute of Health and Science (FIHS),Bethlehem,Pennsylvania (PA),https://www.falconihs.com/,falconihs.com,https://logo.clearbit.com/falconihs.com
College Unbound (CU),Providence,Rhode Island (RI),https://collegeunbound.edu/,collegeunbound.edu,https://logo.clearbit.com/collegeunbound.edu
Midwest Barber College (MBC),Topeka,Kansas (KS),https://www.midwestbarbercollege.com/,midwestbarbercollege.com,https://logo.clearbit.com/midwestbarbercollege.com
A Better U Beauty Barber Academy (ABUBBA),Albuquerque,New Mexico (NM),https://abuacademy.com/,abuacademy.com,https://logo.clearbit.com/abuacademy.com
SANS Technology Institute (STI),North Bethesda,Maryland (MD),https://www.sans.edu/,sans.edu,https://logo.clearbit.com/sans.edu
Tuana European Beauty Academy (TEBA),Fort Collins,Colorado (CO),https://www.tuanaacademy.com/,tuanaacademy.com,https://logo.clearbit.com/tuanaacademy.com
Idaho College of Osteopathic Medicine (ICOM),Meridian,Idaho (ID),https://www.icom.edu/,icom.edu,https://logo.clearbit.com/icom.edu
Cal Northern School of Law (CNSL),Chico,California (CA),https://www.calnorthern.edu/,calnorthern.edu,https://logo.clearbit.com/calnorthern.edu
College of Athens (CA),Watkinsville,Georgia (GA),https://collegeofathens.edu/,collegeofathens.edu,https://logo.clearbit.com/collegeofathens.edu
Elevate Salon Institute (ESI),Durham,North Carolina (NC),https://www.esidurham.com/,esidurham.com,https://logo.clearbit.com/esidurham.com
Ponce Health Sciences University-St Louis (PHSUL),St. Louis,Missouri (MO),https://stlouis.psm.edu/#,stlouis.psm.edu,https://logo.clearbit.com/stlouis.psm.edu
The Salon Professional Academy-Washington DC (TSPAD),Washington,District of Columbia (DC),https://www.tspadc.com/,tspadc.com,https://logo.clearbit.com/tspadc.com
Derech Hachaim Seminary (DHS),Monroe,New York (NY),https://derechhachaimseminary.com/,derechhachaimseminary.com,https://logo.clearbit.com/derechhachaimseminary.com
Evvaylois Academy School of Beauty (EASB),Brenham,Texas (TX),https://www.evvayloisschoolofbeauty.com/,evvayloisschoolofbeauty.com,https://logo.clearbit.com/evvayloisschoolofbeauty.com
Sattler College (SC),Boston,Massachusetts (MA),https://sattler.edu/,sattler.edu,https://logo.clearbit.com/sattler.edu
Glasgow Caledonian New York College (GCNYC),New York,New York (NY),https://www.gcnyc.edu/,gcnyc.edu,https://logo.clearbit.com/gcnyc.edu
Faith Theological Seminary and Christian College (FTSCC),Tampa,Florida (FL),https://www.ftscc.org/,ftscc.org,https://logo.clearbit.com/ftscc.org
The Southwestern Baptist Theological Seminary (TSBTS),Fort Worth,Texas (TX),https://swbts.edu/,swbts.edu,https://logo.clearbit.com/swbts.edu
Lotus Professional College (LPC),Richmond,Virginia (VA),https://lotus.edu/,lotus.edu,https://logo.clearbit.com/lotus.edu
Christ Mission College (CMC),San Antonio,Texas (TX),https://cmctx.edu/,cmctx.edu,https://logo.clearbit.com/cmctx.edu
Esteem Academy of Beauty (EAB),South Ogden,Utah (UT),https://www.esteem-academy.com/,esteem-academy.com,https://logo.clearbit.com/esteem-academy.com
KC Beauty Academy (KBA),Los Angeles,California (CA),https://www.kcbeautyacademy.com/,kcbeautyacademy.com,https://logo.clearbit.com/kcbeautyacademy.com
Urshan College (UC),Wentzville,Missouri (MO),https://urshancollege.org/,urshancollege.org,https://logo.clearbit.com/urshancollege.org
Texas Healthtech Institute (THI),Beaumont,Texas (TX),https://www.txinstitute.edu/,txinstitute.edu,https://logo.clearbit.com/txinstitute.edu
Xtylo Beauty College (XBC),Phoenix,Arizona (AZ),https://www.xtylocollege.com/,xtylocollege.com,https://logo.clearbit.com/xtylocollege.com
Tonsorial Arts Barber College (TABC),Texarkana,Texas (TX),https://www.tonsorialartsbarbercollege.com/,tonsorialartsbarbercollege.com,https://logo.clearbit.com/tonsorialartsbarbercollege.com
Michael's Barber & Hair Stylist Academy (MBHSA),Irving,Texas (TX),https://barberstylistacademy.com/,barberstylistacademy.com,https://logo.clearbit.com/barberstylistacademy.com
Yeshiva Yesoda Hatorah Vetz Chaim (YYHVC),Brooklyn,New York (NY),https://yeshivayh.org/,yeshivayh.org,https://logo.clearbit.com/yeshivayh.org
Stautzenberger College-Rockford Career College (SCCC),Rockford,Illinois (IL),https://www.rockfordcareercollege.edu/,rockfordcareercollege.edu,https://logo.clearbit.com/rockfordcareercollege.edu
Northern Pennsylvania Regional College (NPRC),Warren,Pennsylvania (PA),https://regionalcollegepa.org/,regionalcollegepa.org,https://logo.clearbit.com/regionalcollegepa.org
Apex College of Veterinary Technology (ACVT),Colorado Springs,Colorado (CO),https://www.apexcvt.edu/,apexcvt.edu,https://logo.clearbit.com/apexcvt.edu
Meryma'at Barber College (MBC),Cleveland,Ohio (OH),https://www.merymaatbarbercollege.com/,merymaatbarbercollege.com,https://logo.clearbit.com/merymaatbarbercollege.com
Western Maricopa Education Center (WMEC),Glendale,Arizona (AZ),https://west-mec.edu/findyourhappy,west-mec.edu,https://logo.clearbit.com/west-mec.edu
Bais Medrash of Dexter Park (BMDP),Chestnut Ridge,New York (NY),https://bmdpark.com/,bmdpark.com,https://logo.clearbit.com/bmdpark.com
Makana Esthetics Wellness Academy (MEWA),Honolulu,Hawaii (HI),https://makanaacademy.edu/,makanaacademy.edu,https://logo.clearbit.com/makanaacademy.edu
Oak Valley College (OVC),Rialto,California (CA),https://oakvalley.edu/,oakvalley.edu,https://logo.clearbit.com/oakvalley.edu
Zion Massage College (ZMC),St. George,Utah (UT),https://www.zmc.edu/,zmc.edu,https://logo.clearbit.com/zmc.edu
Great Lakes Boat Building School (GLBBS),Cedarville,Michigan (MI),https://www.glbbs.edu/,glbbs.edu,https://logo.clearbit.com/glbbs.edu
Austin Career Institute (ACI),Austin,Texas (TX),https://www.austincareerinstitute.edu/,austincareerinstitute.edu,https://logo.clearbit.com/austincareerinstitute.edu
Professional Culinary Academy (PCA),Buffalo,New York (NY),https://professionalculinaryacademy.com/,professionalculinaryacademy.com,https://logo.clearbit.com/professionalculinaryacademy.com
Pacific Northwest Christian College (PNCC),Kennewick,Washington (WA),https://www.pnwcc.edu/,pnwcc.edu,https://logo.clearbit.com/pnwcc.edu
Royal Learning Institute (RLI),New York,New York (NY),https://www.rli.edu/,rli.edu,https://logo.clearbit.com/rli.edu
Hollywood Cultural College (HCC),Los Angeles,California (CA),https://www.hccollege.edu/,hccollege.edu,https://logo.clearbit.com/hccollege.edu
Mariano Moreno Culinary Institute (MMCI),Miami,Florida (FL),https://www.mmci.edu/,mmci.edu,https://logo.clearbit.com/mmci.edu
Alder Graduate School of Education (AGSE),Redwood City,California (CA),https://aldergse.edu/,aldergse.edu,https://logo.clearbit.com/aldergse.edu
